Tokens,Tags,Polarities
"['yet', 'I', 'wrong', 'him', 'to', 'call', 'him', 'poor', 'they', 'say', 'the', 'jealous', 'wittolly', 'knave', 'hath', 'masses', 'of', 'money', 'for', 'the', 'which', 'his', 'wife', 'seems', 'to', 'me', 'I', 'will', 'use', 'her', 'as', 'the', 'key', 'of', 'the', 'cuckoldly', 'rogue', 'coffer', 'and', 'there', 'my', 'FORD', 'I', 'would', 'you', 'knew', 'Ford', 'sir', 'that', 'you', 'might', 'avoid', 'him', 'if', 'you', 'saw', 'him', 'FALSTAFF', 'Hang', 'him', 'mechanical', 'rogue', 'I', 'will', 'stare', 'him', 'out', 'of', 'his', 'wits', 'I', 'will', 'awe', 'him', 'with', 'my', 'cudgel', 'it', 'shall', 'hang', 'like', 'a', 'meteor', 'the', 'cuckold', 'horns', 'Master', 'Brook', 'thou', 'shalt', 'know', 'I', 'will', 'predominate', 'over', 'the', 'peasant', 'and', 'thou', 'shalt']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['lie', 'with', 'his', 'wife', 'Come', 'to', 'me', 'soon', 'at', 'night', 'Ford', 'a', 'knave', 'and', 'I', 'will', 'aggravate', 'his', 'style', 'thou', 'Master', 'Brook', 'shalt', 'know', 'him', 'for', 'knave', 'and', 'cuckold', 'Come', 'to', 'me', 'soon', 'at', 'night', 'Exit', 'FORD', 'What', 'a', 'damn', 'Epicurean', 'rascal', 'is', 'this', 'My', 'heart', 'is', 'ready', 'to', 'crack', 'with', 'impatience', 'Who', 'says', 'this', 'is', 'improvident', 'jealousy', 'My', 'wife', 'hath', 'sent', 'to', 'him', 'the', 'hour', 'is', 'fix', 'the', 'match', 'is', 'made', 'Would', 'any', 'man', 'have', 'thought', 'this', 'See', 'the', 'hell', 'of', 'having', 'a', 'false', 'woman', 'My', 'bed', 'shall', 'be', 'abus', 'my', 'coffers', 'ransack', 'my', 'reputation', 'gnawn', 'at', 'and', 'I']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['shall', 'not', 'only', 'receive', 'this', 'villainous', 'wrong', 'but', 'stand', 'under', 'the', 'adoption', 'of', 'abominable', 'terms', 'and', 'by', 'him', 'that', 'does', 'me', 'this', 'wrong', 'Terms', 'names', 'Amaimon', 'sounds', 'well', 'Lucifer', 'well', 'Barbason', 'well', 'yet', 'they', 'are', 'devils', 'additions', 'the', 'names', 'of', 'fiends', 'But', 'cuckold', 'Wittol', 'Cuckold', 'the', 'devil', 'himself', 'hath', 'not', 'such', 'a', 'name', 'Page', 'is', 'an', 'ass', 'a', 'secure', 'ass', 'he', 'will', 'trust', 'his', 'wife', 'he', 'will', 'not', 'be', 'jealous', 'I', 'will', 'rather', 'trust', 'a', 'Fleming', 'with', 'my', 'butter', 'Parson', 'Hugh', 'the', 'Welshman', 'with', 'my', 'cheese', 'an', 'Irishman', 'with', 'my', 'bottle', 'or', 'a', 'thief', 'to', 'walk', 'my', 'ambling', 'gelding', 'than']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['my', 'wife', 'with', 'herself', 'Then', 'she', 'plots', 'then', 'she', 'ruminates', 'then', 'she', 'devises', 'and', 'what', 'they', 'think', 'in', 'their', 'hearts', 'they', 'may', 'effect', 'they', 'will', 'break', 'their', 'hearts', 'but', 'they', 'will', 'effect', 'God', 'be', 'prais', 'for', 'my', 'jealousy', 'Eleven', 'the', 'hour', 'I', 'will', 'prevent', 'this', 'detect', 'my', 'wife', 'be', 'reveng', 'on', 'Falstaff', 'and', 'laugh', 'at', 'Page', 'I', 'will', 'about', 'it', 'better', 'three', 'hours', 'too', 'soon', 'than', 'a', 'minute', 'too', 'late', 'Fie', 'fie', 'fie', 'cuckold', 'cuckold', 'cuckold', 'Exit', 'SCENE', 'A', 'field', 'near', 'Windsor', 'Enter', 'CAIUS', 'and', 'RUGBY', 'CAIUS', 'Jack', 'Rugby', 'RUGBY', 'Sir', 'CAIUS', 'Vat', 'is', 'de', 'clock', 'Jack', 'RUGBY', 'is', 'past']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['the', 'hour', 'sir', 'that', 'Sir', 'Hugh', 'promis', 'to', 'meet', 'CAIUS', 'By', 'gar', 'he', 'has', 'save', 'his', 'soul', 'dat', 'he', 'is', 'no', 'come', 'he', 'has', 'pray', 'his', 'Pible', 'well', 'dat', 'he', 'is', 'no', 'come', 'by', 'gar', 'Jack', 'Rugby', 'he', 'is', 'dead', 'already', 'if', 'he', 'be', 'come', 'RUGBY', 'He', 'is', 'wise', 'sir', 'he', 'knew', 'your', 'worship', 'would', 'kill', 'him', 'if', 'he', 'came', 'CAIUS', 'By', 'gar', 'de', 'herring', 'is', 'no', 'dead', 'so', 'as', 'I', 'vill', 'kill', 'him', 'Take', 'your', 'rapier', 'Jack', 'I', 'vill', 'tell', 'you', 'how', 'I', 'vill', 'kill', 'him', 'RUGBY', 'Alas', 'sir', 'I', 'can', 'not', 'fence', 'CAIUS', 'Villainy', 'take', 'your', 'rapier', 'RUGBY']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Forbear', 'here', 'company', 'Enter', 'HOST', 'SHALLOW', 'SLENDER', 'and', 'PAGE', 'HOST', 'Bless', 'thee', 'bully', 'doctor', 'SHALLOW', 'Save', 'you', 'Master', 'Doctor', 'Caius', 'PAGE', 'Now', 'good', 'Master', 'Doctor', 'SLENDER', 'Give', 'you', 'good', 'morrow', 'sir', 'CAIUS', 'Vat', 'be', 'all', 'you', 'one', 'two', 'tree', 'four', 'come', 'for', 'HOST', 'To', 'see', 'thee', 'fight', 'to', 'see', 'thee', 'foin', 'to', 'see', 'thee', 'traverse', 'to', 'see', 'thee', 'here', 'to', 'see', 'thee', 'there', 'to', 'see', 'thee', 'pass', 'thy', 'punto', 'thy', 'stock', 'thy', 'reverse', 'thy', 'distance', 'thy', 'montant', 'Is', 'he', 'dead', 'my', 'Ethiopian', 'Is', 'he', 'dead', 'my', 'Francisco', 'Ha', 'bully', 'What', 'says', 'my', 'Aesculapius', 'my', 'Galen', 'my', 'heart', 'of', 'elder', 'Ha']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['is', 'he', 'dead', 'bully', 'stale', 'Is', 'he', 'dead', 'CAIUS', 'By', 'gar', 'he', 'is', 'de', 'coward', 'Jack', 'priest', 'of', 'de', 'world', 'he', 'is', 'not', 'show', 'his', 'face', 'HOST', 'Thou', 'art', 'a', 'Hector', 'of', 'Greece', 'my', 'boy', 'CAIUS', 'I', 'pray', 'you', 'bear', 'witness', 'that', 'me', 'have', 'stay', 'six', 'or', 'seven', 'two', 'tree', 'hours', 'for', 'him', 'and', 'he', 'is', 'no', 'come', 'SHALLOW', 'He', 'is', 'the', 'wiser', 'man', 'Master', 'Doctor', 'he', 'is', 'a', 'curer', 'of', 'souls', 'and', 'you', 'a', 'curer', 'of', 'bodies', 'if', 'you', 'should', 'fight', 'you', 'go', 'against', 'the', 'hair', 'of', 'your', 'professions', 'Is', 'it', 'not', 'true', 'Master', 'Page', 'PAGE', 'Master', 'Shallow', 'you']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['have', 'yourself', 'been', 'a', 'great', 'fighter', 'though', 'now', 'a', 'man', 'of', 'peace', 'SHALLOW', 'Bodykins', 'Master', 'Page', 'though', 'I', 'now', 'be', 'old', 'and', 'of', 'the', 'peace', 'if', 'I', 'see', 'a', 'sword', 'out', 'my', 'finger', 'itches', 'to', 'make', 'one', 'Though', 'we', 'are', 'justices', 'and', 'doctors', 'and', 'churchmen', 'Master', 'Page', 'we', 'have', 'some', 'salt', 'of', 'our', 'youth', 'in', 'us', 'we', 'are', 'the', 'sons', 'of', 'women', 'Master', 'Page', 'PAGE', 'is', 'true', 'Master', 'Shallow', 'SHALLOW', 'It', 'will', 'be', 'found', 'so', 'Master', 'Page', 'Master', 'Doctor', 'CAIUS', 'I', 'come', 'to', 'fetch', 'you', 'home', 'I', 'am', 'sworn', 'of', 'the', 'peace', 'you', 'have', 'show', 'yourself', 'a', 'wise', 'physician', 'and']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Sir', 'Hugh', 'hath', 'shown', 'himself', 'a', 'wise', 'and', 'patient', 'churchman', 'You', 'must', 'go', 'with', 'me', 'Master', 'Doctor', 'HOST', 'Pardon', 'Guest', 'Justice', 'A', 'word', 'Mounseur', 'Mockwater', 'CAIUS', 'Vat', 'is', 'dat', 'HOST', 'Mockwater', 'in', 'our', 'English', 'tongue', 'is', 'valour', 'bully', 'CAIUS', 'By', 'gar', 'then', 'I', 'have', 'as', 'much', 'mockvater', 'as', 'de', 'Englishman', 'Scurvy', 'priest', 'By', 'gar', 'me', 'vill', 'cut', 'his', 'ears', 'HOST', 'He', 'will', 'thee', 'tightly', 'bully', 'CAIUS', 'Vat', 'is', 'dat', 'HOST', 'That', 'is', 'he', 'will', 'make', 'thee', 'amends', 'CAIUS', 'By', 'gar', 'me', 'do', 'look', 'he', 'shall', 'me', 'for', 'by', 'gar', 'me', 'vill', 'have', 'it', 'HOST', 'And', 'I', 'will', 'provoke', 'him', 'or']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['let', 'him', 'wag', 'CAIUS', 'Me', 'tank', 'you', 'for', 'dat', 'HOST', 'And', 'moreover', 'first', 'Aside', 'to', 'the', 'others', 'Master', 'Guest', 'and', 'Master', 'Page', 'and', 'eke', 'Cavaleiro', 'Slender', 'go', 'you', 'through', 'the', 'town', 'to', 'Frogmore', 'PAGE', 'Aside', 'Sir', 'Hugh', 'is', 'there', 'is', 'he', 'HOST', 'Aside', 'He', 'is', 'there', 'See', 'what', 'humour', 'he', 'is', 'in', 'and', 'I', 'will', 'bring', 'the', 'doctor', 'about', 'by', 'the', 'fields', 'Will', 'it', 'do', 'well', 'SHALLOW', 'Aside', 'We', 'will', 'do', 'it', 'PAGE', 'SHALLOW', 'and', 'SLENDER', 'Adieu', 'good', 'Master', 'Doctor', 'Exeunt', 'PAGE', 'SHALLOW', 'and', 'SLENDER', 'CAIUS', 'By', 'gar', 'me', 'vill', 'kill', 'de', 'priest', 'for', 'he', 'speak', 'for', 'a', 'to', 'Anne']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Page', 'HOST', 'Let', 'him', 'die', 'Sheathe', 'thy', 'impatience', 'throw', 'cold', 'water', 'on', 'thy', 'choler', 'go', 'about', 'the', 'fields', 'with', 'me', 'through', 'Frogmore', 'I', 'will', 'bring', 'thee', 'where', 'Mistress', 'Anne', 'Page', 'is', 'at', 'a', 'a', 'and', 'thou', 'shalt', 'woo', 'her', 'Cried', 'game', 'Said', 'I', 'well', 'CAIUS', 'By', 'gar', 'me', 'dank', 'you', 'vor', 'dat', 'by', 'gar', 'I', 'love', 'you', 'and', 'I', 'shall', 'you', 'de', 'good', 'guest', 'de', 'earl', 'de', 'knight', 'de', 'lords', 'de', 'gentlemen', 'my', 'patients', 'HOST', 'For', 'the', 'which', 'I', 'will', 'be', 'thy', 'adversary', 'toward', 'Anne', 'Page', 'Said', 'I', 'well', 'CAIUS', 'By', 'gar', 'is', 'good', 'vell', 'said', 'HOST', 'Let', 'us', 'wag']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['then', 'CAIUS', 'Come', 'at', 'my', 'heels', 'Jack', 'Rugby', 'Exeunt', 'ACT', 'III', 'SCENE', 'A', 'field', 'near', 'Frogmore', 'Enter', 'SIR', 'HUGH', 'EVANS', 'and', 'SIMPLE', 'EVANS', 'I', 'pray', 'you', 'now', 'good', 'Master', 'Slender', 'and', 'friend', 'Simple', 'by', 'your', 'name', 'which', 'way', 'have', 'you', 'look', 'for', 'Master', 'Caius', 'that', 'calls', 'himself', 'Doctor', 'of', 'Physic', 'SIMPLE', 'Marry', 'sir', 'the', 'the', 'every', 'way', 'old', 'Windsor', 'way', 'and', 'every', 'way', 'but', 'the', 'town', 'way', 'EVANS', 'I', 'most', 'fehemently', 'desire', 'you', 'you', 'will', 'also', 'look', 'that', 'way', 'SIMPLE', 'I', 'will', 'Sir', 'Exit', 'EVANS', 'Pless', 'my', 'soul', 'how', 'full', 'of', 'chollors', 'I', 'am', 'and', 'trempling', 'of', 'mind', 'I', 'shall']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
